,T,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,beta_19,beta_20,beta_21,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,psi_0,psi_1,psi_2,psi_3,psi_4,psi_5,psi_6,psi_7,psi_8,psi_9,psi_10,psi_11,psi_12,psi_13,psi_14,psi_15,psi_16,psi_17,psi_18,psi_19,psi_20,psi_21
10,773.2547906690953,1455512152.7845762,1432120919.9367154,1607897076.456759,1192130915.2414372,1195018749.4885998,1527248752.9258363,2200313591.3346086,2834919190.7765474,1331370831.618758,2056237123.3150802,1236920350.3828223,1789999994.5695224,1379649202.2334585,1382807276.3972597,1282654963.1266983,2448408542.929377,2769778735.3515,1410427271.1536996,1821843907.7776296,1072146992.0591352,1371014672.8109415,2023267415.1135395,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,0.9965275281817058,0.9933171379954239,0.9915686477355645,0.9920026818074636,0.9824987944340318,0.9912933257524185,0.9989324301247019,0.9942383745368786,0.9810914071738466,0.9917928560735981,0.9855390852074201,0.9990883086654411,0.9814642379729775,0.9864645537448706,0.9933364140704813,0.993185307357968,0.9948616903316533,0.9749855334681725,0.9957901855315827,0.9884253893067412,0.9826315501727669,0.9856688757136296,388,393,267,573,7,239,441,11,345,39,108,12,317,244,721,956,17,567,940,18,946,544
11,1012.1113548902464,1495911023.1702623,1231101942.8023038,1401010317.811416,1475538242.834443,1131538136.6647594,1264822556.175336,1499152679.4129033,1032334019.6619954,1698535458.0022948,2112867028.5255218,1759849649.6591709,2376873668.3881145,1522398627.344277,1303043136.8240657,2387658921.215965,1617897961.7353928,1161184114.56301,1180229178.148652,1600835886.2667553,1357608686.1570928,1136973597.8306255,1482246092.934989,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,0.9907516945335937,0.989028167737229,0.988498601487146,0.9920026818074636,0.9956072961923098,0.9912933257524185,0.9989324301247019,0.9923657981088113,0.9810914071738466,0.9898457862306163,0.9855390852074201,0.9990883086654411,0.9814642379729775,0.9864645537448706,0.9933364140704813,0.990298000213218,0.9883471219769588,0.9961687403776952,0.9957901855315827,0.9884253893067412,0.9767390144045198,0.9820468778375183,162,29,594,161,323,682,169,21,393,37,1018,615,454,701,715,399,174,553,827,736,906,386
12,5435.736104141004,1374012281.2229664,2070615435.7414005,2040171966.2081172,1366675166.5019968,1488798729.4242492,1809452854.1309443,1293955329.544364,1709307795.8450541,1691051306.2396414,1389612055.3371418,1263457800.639306,2499846172.5549097,941451159.5367982,1475196227.085585,1421833668.7433665,2338720151.305834,1970049168.584753,1721489544.1401916,1416710049.3050349,1609250952.1183238,1290474164.5149622,2706006938.414251,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,True,True,False,0.9954064307145186,0.989028167737229,0.988498601487146,0.9920026818074636,0.9956072961923098,0.9912933257524185,0.9989324301247019,0.9879649231720377,0.9810914071738466,0.99468825606153,0.9855390852074201,0.9990883086654411,0.9866786231038067,0.9853680716656062,0.9924702602316549,0.990298000213218,0.9806620794327315,0.9974915077601083,0.9957901855315827,0.994129589415593,0.996198862421926,0.9820468778375183,492,687,603,222,694,334,715,11,441,84,996,469,106,22,106,103,8,541,762,31,233,856
13,1182.5116961510407,2032308378.0274467,1590257015.2699888,1239575835.8676364,1528217427.4927886,1894472659.2366433,1716977149.3212008,1023729211.9571967,1416446589.277178,1308500428.0303981,2026291217.1562297,1482475533.1482131,1944236153.9143267,2131370207.7800202,1472597063.3126862,2399559688.8925295,1077921791.75177,2748419053.250868,2810522688.2524366,1548485219.135288,994243077.0699427,1165435512.7739658,1539432228.6652465,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,0.9954064307145186,0.9942115380108633,0.9796339061688344,0.993911743131188,0.9956072961923098,0.9912933257524185,0.9989324301247019,0.9879649231720377,0.9810914071738466,0.9878282424375656,0.9853487491945281,0.9990883086654411,0.992939922569673,0.9853680716656062,0.9924702602316549,0.9901152421295148,0.9806620794327315,0.9974915077601083,0.9957901855315827,0.9982307690632609,0.996198862421926,0.9872231617144128,300,24,7,248,782,777,191,506,189,233,225,327,17,843,431,313,315,7,415,21,362,297
14,845.2904399068453,1300087289.1169758,1725326654.252017,1990692952.021967,1470386586.4897606,1807684152.2067342,1377626813.2713492,1271391737.6405683,964323835.7304014,1706644078.1247025,2167668644.4819493,1324988557.229982,1440346755.2311695,1915490052.0285141,1463796388.6886568,1930173605.5017457,1484319592.2185078,1372900141.4741938,2294387084.440224,1959778150.179917,1284229454.320201,1049436705.9839634,1679997119.456751,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,True,0.9990138154019667,0.9942115380108633,0.9796339061688344,0.993911743131188,0.9905681480863914,0.9893824779972581,0.9989324301247019,0.9879649231720377,0.9810914071738466,0.994596253031084,0.9979955100218825,0.9990883086654411,0.992939922569673,0.9853680716656062,0.9862327174205676,0.9901152421295148,0.99607597492002,0.9981196658132617,0.9957901855315827,0.9906170563132732,0.996198862421926,0.9808682611092265,423,288,672,56,115,262,528,54,366,785,862,94,128,329,455,474,484,512,535,13,466,24
15,569.2925435450763,2817168469.4243484,2039409657.5525842,1995468648.0908134,1371809144.9919775,1948753450.2671757,2058719730.2172124,1908482811.5495763,2330249485.086625,1819369777.2512622,2005111006.730283,1618701543.5026548,1406917615.8283165,1725575406.1521645,1314674675.5237453,1255277391.3364809,1492911737.2582064,1178716098.2496583,1119410978.8701775,1865209130.973315,1444074918.2171595,1083602360.9224234,1831926596.0818043,False,True,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,0.9990138154019667,0.9949429787138386,0.9796339061688344,0.993911743131188,0.9905681480863914,0.9893824779972581,0.9899796127322231,0.9983027616173339,0.9810914071738466,0.9950308626479349,0.9955086231088529,0.9990883086654411,0.9857897884810043,0.9853680716656062,0.988325235091512,0.9901152421295148,0.9928042186498106,0.9981196658132617,0.9957901855315827,0.9906170563132732,0.996198862421926,0.994226829407712,444,146,232,258,122,460,456,15,55,79,33,891,209,535,373,561,9,465,701,82,331,68
16,959.2463970056492,2622542564.708273,1345371967.0644195,1104358160.4034812,1121918936.9698355,1222616692.5129972,1998353217.7543566,1407961822.8688421,2470680486.6277747,1473015456.5503457,1553179357.0443377,1330574081.9069495,1291726465.432057,1708391451.6841888,1488661992.8815937,2424487647.6452093,1077674019.2163286,2590949095.997374,2135458081.0309567,1338043750.3857398,1357248475.9477744,1091553174.974331,2057347667.0193627,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,0.9990138154019667,0.9988784711814505,0.978272439401721,0.986597314085495,0.9976613306750788,0.9893824779972581,0.9899796127322231,0.9983027616173339,0.9810914071738466,0.996333341880418,0.9955086231088529,0.9970727886765112,0.9790638415423047,0.9853680716656062,0.988325235091512,0.9901152421295148,0.9928042186498106,0.9981196658132617,0.9905130314725985,0.9890315107151338,0.996198862421926,0.994226829407712,418,266,494,558,16,699,397,745,69,133,114,57,49,68,249,800,258,352,19,109,368,669
17,730.3097393014564,1799284120.0580807,1981795666.828151,1442946180.0694275,1350172558.7276964,1357102421.971481,1343251551.5066304,1551939276.1660326,2587655094.591506,1437911355.0153904,1097477855.9176369,1671056382.8369122,1300365059.3929977,1491549336.6609256,1363475081.9649644,1093095086.1527214,2232482694.355375,2184872153.866952,1014944403.5319917,1693897809.9667819,1281603959.5583172,1456152079.5085442,2508183874.4637537,False,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,True,False,False,False,0.9990138154019667,0.9987593056061456,0.98149956787667,0.9969247356789506,0.988898817342283,0.9893824779972581,0.9899796127322231,0.9983027616173339,0.9810914071738466,0.9958947707513267,0.9901952372471874,0.998499622548108,0.9790638415423047,0.9982117262590763,0.988325235091512,0.9901152421295148,0.9918971345172548,0.9981196658132617,0.9852655069080207,0.9890315107151338,0.996198862421926,0.994226829407712,513,14,410,269,80,671,380,256,727,219,18,16,665,741,659,757,142,695,25,272,657,681
18,460.7337884976841,2506163201.8481326,1962151810.6380236,1431163465.0328166,1407620809.1024113,2055657112.5734653,1925015229.6023483,1042645023.983964,1755009522.3839343,1300219720.9098392,1225743835.1467497,1763119715.5849347,1583719712.2896597,1124777405.5205395,1394278729.014917,2327757404.7180514,2396923056.909817,1548088139.4138591,2706056070.102822,1292825405.4440901,1331884461.896964,1443341843.3347657,1905021514.1080356,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,0.9990138154019667,0.9998391376957271,0.9799066684379674,0.993943869306094,0.988898817342283,0.9895010665574409,0.9928546430241634,0.9983027616173339,0.9810914071738466,0.9882189820627705,0.9982892213607553,0.998499622548108,0.9801605410304969,0.9982117262590763,0.988325235091512,0.9901152421295148,0.9918971345172548,0.9981196658132617,0.9822037600552342,0.9854445513557458,0.996198862421926,0.994226829407712,212,479,14,180,207,82,130,262,968,194,13,185,6,10,770,833,582,653,37,76,1015,608
19,1430.0772088868353,2108172844.3943653,1293857951.7114236,1030150530.4543428,1165939906.6401312,2054898980.2090788,2039206028.0183008,1540338863.6498926,1835023566.8340893,1347616674.1968114,1205388054.4095325,1468436334.2232912,1489304754.5757635,1584036095.3546004,1435661274.1584392,1554298826.0939674,2310298753.5431576,2219566366.961395,1748523753.6284094,1487483319.985441,1057182914.7621847,1294782173.9631755,1679445643.148212,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,True,0.9990138154019667,0.9907483584584164,0.9799066684379674,0.993943869306094,0.988898817342283,0.9895010665574409,0.9928546430241634,0.9983027616173339,0.9810914071738466,0.9819134001256385,0.9982892213607553,0.9991938796760997,0.9801605410304969,0.9905859954973156,0.988325235091512,0.9901152421295148,0.9918971345172548,0.9981196658132617,0.9807824276275326,0.9977068629898048,0.9906612380970428,0.9852009126769558,428,14,672,897,941,371,834,107,495,10,18,49,433,821,464,853,887,140,836,319,137,58
